machine_id,timestamp,voltage,rpm,pressure_psi,vibration_mm_s,temperature_c,current,power_kw,load_pct,operating_state,maintenance_count,error_count_24h,error_count_7d,age,vibration_delta,pressure_delta,temperature_delta,failure
PUMP-MONITOR,2026-01-02T11:45:00,481.11,2912.44,111.35,5.89,70.24,51.69,24.87,55.64,degraded,6,0,0,5,1.5096,0.9362,-4.8257,0
PUMP-MONITOR,2026-01-02T11:50:00,479.09,2909.94,108.18,5.57,82.18,51.74,24.79,62.86,degraded,6,0,3,5,-0.3231,-3.1674,11.9411,0
PUMP-MONITOR,2026-01-02T11:55:00,489.22,2949.13,102.6,4.55,76.45,52.17,25.52,55.24,degraded,6,0,1,5,-1.016,-5.5831,-5.732,0
PUMP-MONITOR,2026-01-02T12:00:00,476.85,3133.44,94.1,5.53,78.85,50.1,23.89,64.19,degraded,6,0,4,5,0.9804,-8.5007,2.3992,0
PUMP-MONITOR,2026-01-02T12:05:00,489.36,2952.94,102.27,5.97,77.2,52.06,25.48,65.03,degraded,6,0,1,5,0.4381,8.176,-1.6479,0
PUMP-MONITOR,2026-01-02T12:10:00,481.88,3142.05,95.56,3.17,82.55,51.31,24.72,56.36,degraded,6,0,3,5,-2.802,-6.7131,5.3432,0
PUMP-MONITOR,2026-01-02T12:15:00,478.98,3181.46,97.59,4.28,78.33,51.41,24.62,62.55,degraded,6,0,3,5,1.1143,2.0277,-4.2136,0
PUMP-MONITOR,2026-01-02T12:20:00,484.62,2908.96,103.93,5.66,73.28,56.33,27.3,78.37,degraded,6,0,1,5,1.3806,6.3485,-5.0547,0
PUMP-MONITOR,2026-01-02T12:25:00,475.21,3055.72,94.57,5.6,74.55,53.76,25.55,71.11,degraded,6,0,2,5,-0.0578,-9.3628,1.2682,0
PUMP-MONITOR,2026-01-02T12:30:00,471.85,2938.07,97.25,5.29,76.37,51.72,24.4,64.77,degraded,6,0,1,5,-0.3124,2.6788,1.8251,0
PUMP-MONITOR,2026-01-02T12:35:00,481.94,3042.31,112.06,3.67,79.96,51.67,24.9,66.28,degraded,6,0,4,5,-1.6202,14.8057,3.5919,0
PUMP-MONITOR,2026-01-02T12:40:00,488.53,3139.61,100.57,5.75,75.74,52.91,25.85,64.05,degraded,6,1,5,5,2.0835,-11.4813,-4.2205,0
PUMP-MONITOR,2026-01-02T12:45:00,483.17,3076.19,92.27,5.87,79.13,51.36,24.82,69.9,degraded,6,0,4,5,0.1121,-8.304,3.3862,0
PUMP-MONITOR,2026-01-02T12:50:00,477.06,3189.32,92.35,4.81,75.72,52.2,24.9,69.39,degraded,6,0,2,5,-1.0559,0.0765,-3.4087,0
PUMP-MONITOR,2026-01-02T12:55:00,489.17,3014.45,106.81,4.8,74.14,53.08,25.96,58.85,degraded,6,1,2,5,-0.0141,14.4644,-1.5745,0
PUMP-MONITOR,2026-01-02T13:00:00,479.84,3106.08,90.29,4.45,73.95,52.99,25.43,73.8,degraded,6,0,0,5,-0.3465,-16.5217,-0.1929,0
PUMP-MONITOR,2026-01-02T13:05:00,472.57,3181.56,110.36,3.11,74.54,52.18,24.66,68.69,degraded,6,0,0,5,-1.3374,20.0717,0.5917,0
PUMP-MONITOR,2026-01-02T13:10:00,480.28,3071.61,98.09,3.62,80.42,51.18,24.58,63.43,degraded,6,0,1,5,0.5076,-12.2688,5.8717,0
PUMP-MONITOR,2026-01-02T13:15:00,473.41,3091.46,114.07,5.02,82.35,49.03,23.21,62.24,degraded,6,0,3,5,1.4044,15.976,1.9371,0
PUMP-MONITOR,2026-01-02T13:20:00,479.71,3086.44,93.84,3.74,83.26,53.82,25.82,71.27,degraded,6,0,0,5,-1.2803,-20.2286,0.9106,0
PUMP-MONITOR,2026-01-02T13:25:00,486.41,2981.64,103.16,4.57,80.98,52.07,25.33,63.52,degraded,6,0,1,5,0.8281,9.3202,-2.2878,0
PUMP-MONITOR,2026-01-02T13:30:00,488.69,3096.11,104.65,5.75,83.53,52.53,25.67,57.22,degraded,6,0,3,5,1.1818,1.4863,2.5569,0
PUMP-MONITOR,2026-01-02T13:35:00,479.41,2918.26,103.28,5.19,80.56,50.41,24.17,66.32,degraded,6,0,2,5,-0.5658,-1.3675,-2.9733,0
PUMP-MONITOR,2026-01-02T13:40:00,476.6,3070.18,101.75,5.28,73.49,51.49,24.54,61.01,degraded,6,0,1,5,0.0965,-1.5247,-7.066,0
PUMP-MONITOR,2026-01-02T13:45:00,476.49,3034.03,109.86,4.01,73.42,51.68,24.63,61.05,degraded,6,0,1,5,-1.2769,8.1081,-0.0757,0
PUMP-MONITOR,2026-01-02T13:50:00,486.88,2927.75,112.65,4.33,76.61,53.25,25.93,64.25,degraded,6,0,4,5,0.3205,2.7863,3.1975,0
PUMP-MONITOR,2026-01-02T13:55:00,489.3,3128.26,112.73,3.35,74.99,50.3,24.61,59.3,degraded,6,0,0,5,-0.977,0.0856,-1.6295,0
PUMP-MONITOR,2026-01-02T14:00:00,483.59,2912.27,109.15,3.74,70.79,54.0,26.11,74.25,degraded,6,0,1,5,0.3941,-3.5885,-4.1921,0
PUMP-MONITOR,2026-01-02T14:05:00,486.14,2918.71,104.75,4.32,70.55,55.41,26.94,73.39,degraded,6,0,2,5,0.5777,-4.3924,-0.2412,0
PUMP-MONITOR,2026-01-02T14:10:00,483.08,3024.1,98.44,5.11,72.59,53.17,25.68,63.95,degraded,6,0,3,5,0.7856,-6.313,2.0369,0
PUMP-MONITOR,2026-01-02T14:15:00,476.45,3114.36,111.29,5.75,74.93,48.97,23.33,58.7,degraded,6,0,4,5,0.6465,12.8532,2.3439,0
PUMP-MONITOR,2026-01-02T14:20:00,473.95,3147.56,93.52,4.32,76.88,50.72,24.04,70.41,degraded,6,0,0,5,-1.4346,-17.7737,1.9432,0
PUMP-MONITOR,2026-01-02T14:25:00,478.23,2923.86,114.28,4.16,73.12,55.25,26.42,74.96,degraded,6,0,2,5,-0.1574,20.7611,-3.7543,0
PUMP-MONITOR,2026-01-02T14:30:00,473.37,2913.0,113.15,3.76,75.03,53.14,25.16,77.19,degraded,6,0,0,5,-0.3985,-1.1329,1.9089,0
PUMP-MONITOR,2026-01-02T14:35:00,475.54,2980.1,99.84,5.99,75.88,54.93,26.12,74.02,degraded,6,0,2,5,2.2289,-13.3075,0.854,0
PUMP-MONITOR,2026-01-02T14:40:00,473.82,3125.89,95.26,3.99,77.51,51.25,24.28,66.86,degraded,6,0,3,5,-2.0031,-4.5782,1.6221,0
PUMP-MONITOR,2026-01-02T14:45:00,476.15,3067.4,102.99,4.46,82.32,53.27,25.36,79.94,degraded,6,0,4,5,0.4697,7.73,4.8116,0
PUMP-MONITOR,2026-01-02T14:50:00,481.47,2926.88,107.16,5.74,78.81,49.15,23.67,60.64,degraded,6,0,4,5,1.2794,4.1651,-3.5076,0
PUMP-MONITOR,2026-01-02T14:55:00,488.27,3206.38,113.53,5.86,80.3,55.17,26.94,72.07,degraded,6,0,4,5,0.1181,6.3774,1.4909,0
PUMP-MONITOR,2026-01-02T15:00:00,480.22,3119.78,100.47,4.5,71.98,49.3,23.67,55.69,degraded,6,0,2,5,-1.3566,-13.0669,-8.3226,0
PUMP-MONITOR,2026-01-02T15:05:00,488.69,3012.48,110.34,3.23,84.23,54.79,26.77,75.33,degraded,6,0,4,5,-1.2721,9.8756,12.2463,0
PUMP-MONITOR,2026-01-02T15:10:00,487.2,3172.25,92.42,4.76,79.39,49.11,23.92,56.77,degraded,6,0,4,5,1.5345,-17.9205,-4.8394,0
PUMP-MONITOR,2026-01-02T15:15:00,478.86,2908.95,92.24,3.66,76.48,49.26,23.59,60.51,degraded,6,0,2,5,-1.1059,-0.1795,-2.9024,0
PUMP-MONITOR,2026-01-02T15:20:00,473.46,3023.71,99.62,5.73,71.3,50.32,23.82,57.58,degraded,6,0,0,5,2.071,7.3779,-5.1817,0
PUMP-MONITOR,2026-01-02T15:25:00,476.6,2980.65,109.36,5.66,83.41,54.13,25.8,74.85,degraded,6,0,2,5,-0.0658,9.7392,12.108,0
PUMP-MONITOR,2026-01-02T15:30:00,483.94,2931.71,108.62,5.18,80.26,51.86,25.1,59.49,degraded,6,0,3,5,-0.4856,-0.7386,-3.1522,0
PUMP-MONITOR,2026-01-02T15:35:00,485.37,2944.45,114.02,4.2,82.74,49.64,24.1,58.18,degraded,6,0,1,5,-0.9808,5.3967,2.4853,0
PUMP-MONITOR,2026-01-02T15:40:00,486.95,3059.28,104.36,5.57,71.19,51.36,25.01,65.41,degraded,6,0,0,5,1.3741,-9.6599,-11.5547,0
PUMP-MONITOR,2026-01-02T15:45:00,478.59,3139.22,92.23,3.27,80.08,53.17,25.45,76.18,degraded,6,0,0,5,-2.2978,-12.1262,8.8896,0
PUMP-MONITOR,2026-01-02T15:50:00,480.23,3022.58,112.47,4.47,70.51,50.4,24.2,56.83,degraded,6,0,2,5,1.1926,20.2421,-9.5676,0
PUMP-MONITOR,2026-01-02T15:55:00,470.13,3002.55,113.32,4.19,73.11,50.46,23.72,68.85,degraded,6,0,3,5,-0.2796,0.8452,2.6015,0
PUMP-MONITOR,2026-01-02T16:00:00,469.8,3185.94,104.77,3.68,82.62,50.75,23.84,61.07,degraded,6,0,2,5,-0.5054,-8.5468,9.5035,0
PUMP-MONITOR,2026-01-02T16:05:00,483.58,3041.61,111.62,3.86,83.55,50.95,24.64,57.91,degraded,6,0,4,5,0.1834,6.8518,0.9301,0
PUMP-MONITOR,2026-01-02T16:10:00,475.13,3029.46,107.52,3.67,74.7,52.76,25.07,63.49,degraded,6,0,4,5,-0.1939,-4.1061,-8.8416,0
PUMP-MONITOR,2026-01-02T16:15:00,482.73,3140.37,111.04,5.44,82.55,52.27,25.23,66.19,degraded,6,0,4,5,1.775,3.5181,7.8437,0
PUMP-MONITOR,2026-01-02T16:20:00,475.27,3067.48,91.63,3.5,76.92,51.23,24.35,67.26,degraded,6,1,1,5,-1.9464,-19.4115,-5.624,0
PUMP-MONITOR,2026-01-02T16:25:00,478.2,3036.92,102.39,4.11,77.0,51.55,24.65,59.97,degraded,6,0,2,5,0.611,10.7687,0.0792,0
PUMP-MONITOR,2026-01-02T16:30:00,476.75,3188.46,108.08,4.87,76.36,52.42,24.99,67.39,degraded,6,0,4,5,0.7592,5.6821,-0.6465,0
PUMP-MONITOR,2026-01-02T16:35:00,473.57,3031.58,108.37,3.99,82.79,49.68,23.53,67.42,degraded,6,0,2,5,-0.8803,0.2913,6.4316,0
PUMP-MONITOR,2026-01-02T16:40:00,478.61,3124.92,98.92,3.91,82.44,50.84,24.33,66.68,degraded,6,0,3,5,-0.0768,-9.4476,-0.3454,0
PUMP-MONITOR,2026-01-02T16:45:00,472.24,3000.3,103.31,4.66,84.77,53.66,25.34,76.15,degraded,6,0,1,5,0.7521,4.3933,2.3244,0
PUMP-MONITOR,2026-01-02T16:50:00,472.95,3006.61,111.46,5.45,75.32,52.07,24.62,59.78,degraded,6,0,3,5,0.7831,8.1472,-9.4424,0
PUMP-MONITOR,2026-01-02T16:55:00,482.52,2909.07,96.03,3.87,83.39,51.04,24.63,60.67,degraded,6,1,4,5,-1.5789,-15.4341,8.0659,0
PUMP-MONITOR,2026-01-02T17:00:00,487.32,3120.56,108.48,3.52,73.01,51.64,25.17,57.23,degraded,6,0,0,5,-0.343,12.4561,-10.3781,0
PUMP-MONITOR,2026-01-02T17:05:00,470.39,2998.52,106.12,3.75,84.84,51.45,24.2,58.49,degraded,6,0,4,5,0.2234,-2.359,11.8241,0
PUMP-MONITOR,2026-01-02T17:10:00,479.29,2970.16,97.82,5.86,82.93,49.62,23.78,64.15,degraded,6,0,3,5,2.1138,-8.3041,-1.9078,0
PUMP-MONITOR,2026-01-02T17:15:00,474.52,2966.41,99.72,4.8,79.88,51.81,24.58,59.89,degraded,6,0,2,5,-1.0603,1.8973,-3.0522,0
PUMP-MONITOR,2026-01-02T17:20:00,482.05,3088.67,102.27,5.19,75.09,54.58,26.31,72.52,degraded,6,0,2,5,0.3869,2.5519,-4.782,0
PUMP-MONITOR,2026-01-02T17:25:00,485.75,3124.68,96.47,3.59,76.13,52.61,25.56,67.61,degraded,6,0,1,5,-1.5991,-5.7995,1.0324,0
PUMP-MONITOR,2026-01-02T17:30:00,480.55,2933.6,106.46,4.68,76.19,51.44,24.72,65.11,degraded,6,0,1,5,1.0914,9.9929,0.0609,0
PUMP-MONITOR,2026-01-02T17:35:00,485.58,3150.13,105.36,3.4,74.17,50.94,24.74,57.98,degraded,6,0,3,5,-1.2836,-1.102,-2.014,0
PUMP-MONITOR,2026-01-02T17:40:00,469.83,3013.87,114.94,5.11,71.99,54.97,25.83,78.28,degraded,6,0,3,5,1.7086,9.5802,-2.186,0
PUMP-MONITOR,2026-01-02T17:45:00,477.14,2988.1,102.63,4.17,84.94,53.57,25.56,78.38,degraded,6,0,2,5,-0.9403,-12.3084,12.9517,0
PUMP-MONITOR,2026-01-02T17:50:00,489.24,3174.4,101.73,5.52,75.51,50.6,24.75,60.18,degraded,6,0,4,5,1.3503,-0.9001,-9.4314,0
PUMP-MONITOR,2026-01-02T17:55:00,474.04,2997.64,105.3,4.37,75.24,51.07,24.21,63.54,degraded,6,0,1,5,-1.1441,3.5649,-0.2651,0
PUMP-MONITOR,2026-01-02T18:00:00,486.64,3085.23,114.98,4.57,70.83,52.83,25.71,69.37,degraded,6,0,3,5,0.1952,9.6812,-4.415,0
PUMP-MONITOR,2026-01-02T18:05:00,471.39,2989.02,113.17,5.16,73.74,52.39,24.7,78.21,degraded,6,0,4,5,0.5896,-1.8112,2.9075,0
PUMP-MONITOR,2026-01-02T18:10:00,486.58,3081.52,108.74,3.72,79.09,50.81,24.72,64.47,degraded,6,0,4,5,-1.4359,-4.4251,5.3547,0
PUMP-MONITOR,2026-01-02T18:15:00,474.19,3049.13,95.61,4.12,80.07,48.36,22.93,59.17,degraded,6,0,0,5,0.4027,-13.1275,0.9759,0
PUMP-MONITOR,2026-01-02T18:20:00,483.75,3113.63,103.15,4.45,74.24,55.08,26.64,75.83,degraded,6,0,4,5,0.3267,7.5376,-5.8221,0
PUMP-MONITOR,2026-01-02T18:25:00,488.05,2966.95,90.37,3.3,71.58,51.51,25.14,57.61,degraded,6,0,4,5,-1.1529,-12.7853,-2.6584,0
PUMP-MONITOR,2026-01-02T18:30:00,489.42,3025.31,105.36,5.93,80.32,54.04,26.45,67.79,degraded,6,0,2,5,2.6365,14.9899,8.7396,0
PUMP-MONITOR,2026-01-02T18:35:00,474.28,3078.6,107.12,3.91,82.56,50.12,23.77,63.95,degraded,6,0,4,5,-2.0216,1.7617,2.2373,0
PUMP-MONITOR,2026-01-02T18:40:00,481.37,3122.51,107.74,4.71,75.06,54.98,26.47,74.89,degraded,6,0,3,5,0.7984,0.6255,-7.4994,0
PUMP-MONITOR,2026-01-02T18:45:00,471.31,2946.49,112.64,4.04,74.74,48.25,22.74,57.23,degraded,6,0,4,5,-0.6715,4.8939,-0.3256,0
PUMP-MONITOR,2026-01-02T18:50:00,481.03,3140.38,95.75,4.49,78.68,49.18,23.66,56.42,degraded,6,0,0,5,0.4499,-16.883,3.9448,0
PUMP-MONITOR,2026-01-02T18:55:00,480.84,3201.49,91.21,4.04,83.31,53.2,25.58,78.4,degraded,6,0,1,5,-0.4462,-4.54,4.6312,0
PUMP-MONITOR,2026-01-02T19:00:00,480.55,3014.86,106.98,4.82,81.18,54.11,26.0,79.07,degraded,6,0,1,5,0.7747,15.7626,-2.1324,0
PUMP-MONITOR,2026-01-02T19:05:00,471.71,3007.72,103.09,3.13,76.81,49.44,23.32,66.24,degraded,6,0,4,5,-1.6848,-3.8878,-4.3687,0
PUMP-MONITOR,2026-01-02T19:10:00,476.89,3113.41,105.26,6.03,75.12,54.01,25.76,71.95,degraded,6,0,4,5,2.8943,2.1701,-1.6887,0
PUMP-MONITOR,2026-01-02T19:15:00,472.88,3162.95,104.5,4.61,82.42,51.54,24.37,67.75,degraded,6,0,4,5,-1.4149,-0.7565,7.2928,0
PUMP-MONITOR,2026-01-02T19:20:00,484.07,3032.88,114.44,5.96,80.7,53.51,25.9,62.24,degraded,6,0,4,5,1.351,9.9392,-1.7152,0
PUMP-MONITOR,2026-01-02T19:25:00,477.3,3012.35,112.67,3.72,77.79,51.47,24.57,72.83,degraded,6,0,3,5,-2.2404,-1.7755,-2.9125,0
PUMP-MONITOR,2026-01-02T19:30:00,475.11,3196.42,95.54,3.38,73.98,53.89,25.6,79.03,degraded,6,0,2,5,-0.345,-17.1307,-3.809,0
PUMP-MONITOR,2026-01-02T19:35:00,479.09,3175.93,101.1,5.62,77.9,51.59,24.72,67.62,degraded,6,0,0,5,2.245,5.5684,3.9175,0
PUMP-MONITOR,2026-01-02T19:40:00,484.48,2923.15,101.06,4.35,74.3,52.0,25.19,69.52,degraded,6,0,4,5,-1.2765,-0.045,-3.5992,0
PUMP-MONITOR,2026-01-02T19:45:00,487.11,3096.39,100.42,3.24,76.81,51.78,25.22,65.75,degraded,6,0,3,5,-1.1029,-0.6421,2.5162,0
PUMP-MONITOR,2026-01-02T19:50:00,480.24,3007.25,108.63,4.03,77.05,50.33,24.17,63.59,degraded,6,0,3,5,0.7885,8.2102,0.2389,0
PUMP-MONITOR,2026-01-02T19:55:00,488.35,3169.73,104.56,3.74,75.97,51.86,25.33,55.72,degraded,6,0,3,5,-0.2949,-4.0658,-1.0861,0
PUMP-MONITOR,2026-01-02T20:00:00,489.39,3097.11,108.33,5.75,82.2,50.53,24.73,62.32,degraded,6,0,1,5,2.0115,3.7688,6.2367,0
PUMP-MONITOR,2026-01-02T20:05:00,487.0,3067.93,101.53,4.68,80.41,52.42,25.53,66.49,degraded,6,0,4,5,-1.0632,-6.7987,-1.7888,0
PUMP-MONITOR,2026-01-02T20:10:00,470.13,2992.89,100.38,3.46,72.5,49.9,23.46,61.47,degraded,6,0,3,5,-1.2245,-1.1537,-7.9185,0
PUMP-MONITOR,2026-01-02T20:15:00,477.5,3114.54,109.03,3.74,73.22,53.57,25.58,72.84,degraded,6,0,1,5,0.2808,8.6495,0.7272,0
PUMP-MONITOR,2026-01-02T20:20:00,485.63,3150.72,112.41,3.74,71.17,52.7,25.59,62.29,degraded,6,0,4,5,0.0033,3.384,-2.0531,0
PUMP-MONITOR,2026-01-02T20:25:00,484.69,3197.7,104.02,3.67,70.76,53.0,25.69,71.25,degraded,6,0,3,5,-0.0743,-8.3883,-0.4112,0
PUMP-MONITOR,2026-01-02T20:30:00,484.16,3182.11,92.61,3.81,75.33,53.1,25.71,66.37,degraded,6,0,3,5,0.1375,-11.4112,4.5679,0
PUMP-MONITOR,2026-01-02T20:35:00,482.3,3119.99,98.98,3.13,72.98,52.04,25.1,58.43,degraded,6,0,0,5,-0.6745,6.3634,-2.3458,0
PUMP-MONITOR,2026-01-02T20:40:00,471.06,2970.24,90.66,3.97,83.55,54.01,25.44,77.25,degraded,6,0,0,5,0.8371,-8.313,10.5706,0
PUMP-MONITOR,2026-01-02T20:45:00,488.18,3188.59,107.95,4.92,71.47,56.9,27.78,79.4,degraded,6,0,1,5,0.9486,17.286,-12.0762,0
PUMP-MONITOR,2026-01-02T20:50:00,487.16,3030.98,100.86,4.05,73.89,55.4,26.99,76.19,degraded,6,0,4,5,-0.8691,-7.0837,2.4195,0
PUMP-MONITOR,2026-01-02T20:55:00,469.98,2913.33,107.43,5.93,78.73,54.51,25.62,75.95,degraded,6,0,1,5,1.8828,6.567,4.8387,0
PUMP-MONITOR,2026-01-02T21:00:00,488.58,3028.94,97.78,5.94,74.56,51.99,25.4,72.02,degraded,6,0,3,5,0.0076,-9.6498,-4.1728,0
PUMP-MONITOR,2026-01-02T21:05:00,471.44,3108.46,98.29,3.44,71.97,49.15,23.17,57.06,degraded,6,0,1,5,-2.5031,0.5103,-2.5892,0
PUMP-MONITOR,2026-01-02T21:10:00,485.67,3175.72,104.77,3.61,73.84,53.71,26.09,73.75,degraded,6,0,2,5,0.1695,6.4741,1.8718,0
PUMP-MONITOR,2026-01-02T21:15:00,483.97,3064.39,104.83,5.05,72.51,51.73,25.04,56.8,degraded,6,0,4,5,1.4406,0.0608,-1.331,0
PUMP-MONITOR,2026-01-02T21:20:00,483.46,3183.18,102.32,3.8,81.21,52.44,25.35,58.73,degraded,6,0,3,5,-1.2435,-2.5029,8.7027,0
PUMP-MONITOR,2026-01-02T21:25:00,475.69,3129.74,103.28,5.52,71.67,52.82,25.12,77.45,degraded,6,0,4,5,1.7139,0.9519,-9.5496,0
PUMP-MONITOR,2026-01-02T21:30:00,473.76,3136.14,97.04,3.57,74.03,49.79,23.59,62.48,degraded,6,0,3,5,-1.9481,-6.2348,2.3631,0
PUMP-MONITOR,2026-01-02T21:35:00,479.72,3072.34,102.2,4.61,72.64,52.57,25.22,69.79,degraded,6,0,4,5,1.0441,5.1538,-1.3923,0
PUMP-MONITOR,2026-01-02T21:40:00,471.01,3039.43,92.02,5.71,70.47,53.03,24.98,71.22,degraded,6,0,1,5,1.1003,-10.1752,-2.1699,0
PUMP-MONITOR,2026-01-02T21:45:00,488.27,2979.64,98.06,3.39,80.35,56.45,27.56,76.82,degraded,6,0,2,5,-2.326,6.0443,9.8842,0
PUMP-MONITOR,2026-01-02T21:50:00,481.83,3024.71,92.97,5.87,81.75,52.24,25.17,65.79,degraded,6,0,4,5,2.479,-5.0965,1.3967,0
PUMP-MONITOR,2026-01-02T21:55:00,479.06,3142.94,110.0,5.62,84.12,50.96,24.41,70.47,degraded,6,0,4,5,-0.249,17.03,2.3769,0
PUMP-MONITOR,2026-01-02T22:00:00,478.45,2963.82,114.24,3.49,83.34,52.24,24.99,62.73,degraded,6,0,4,5,-2.1256,4.2391,-0.7829,0
PUMP-MONITOR,2026-01-02T22:05:00,482.26,2925.16,92.65,6.01,74.94,48.45,23.37,56.37,degraded,6,0,4,5,2.5219,-21.5898,-8.4021,0
PUMP-MONITOR,2026-01-02T22:10:00,482.4,2971.24,99.98,3.41,77.49,54.02,26.06,69.13,degraded,6,0,1,5,-2.6075,7.336,2.5529,0
PUMP-MONITOR,2026-01-02T22:15:00,487.53,3157.11,103.16,6.07,74.96,56.42,27.51,77.93,degraded,6,0,4,5,2.6659,3.1731,-2.5308,0
PUMP-MONITOR,2026-01-02T22:20:00,470.17,3160.7,102.96,5.05,79.11,52.62,24.74,63.55,degraded,6,0,2,5,-1.0259,-0.1949,4.1536,0
PUMP-MONITOR,2026-01-02T22:25:00,472.2,2922.71,97.38,3.75,70.64,51.4,24.27,68.29,degraded,6,0,1,5,-1.2974,-5.5786,-8.4745,0
PUMP-MONITOR,2026-01-02T22:30:00,477.42,2956.13,112.11,4.68,74.13,49.16,23.47,58.09,degraded,6,0,0,5,0.9348,14.7242,3.4875,0
PUMP-MONITOR,2026-01-02T22:35:00,486.92,3112.83,92.16,3.76,81.54,49.15,23.93,55.57,degraded,6,0,1,5,-0.919,-19.946,7.4088,0
PUMP-MONITOR,2026-01-02T22:40:00,473.65,3149.24,111.82,4.43,77.34,53.38,25.29,71.93,degraded,6,0,0,5,0.6627,19.6576,-4.1958,0
PUMP-MONITOR,2026-01-02T22:45:00,487.56,3189.49,112.18,4.71,72.82,56.46,27.53,80.08,degraded,6,0,2,5,0.2827,0.3634,-4.5159,0
PUMP-MONITOR,2026-01-02T22:50:00,474.18,3159.64,95.81,5.26,79.09,50.97,24.17,58.0,degraded,6,0,2,5,0.5476,-16.371,6.2638,0
PUMP-MONITOR,2026-01-02T22:55:00,486.18,3107.18,101.63,3.98,76.63,50.71,24.65,62.57,degraded,6,0,0,5,-1.2806,5.8199,-2.4622,0
PUMP-MONITOR,2026-01-02T23:00:00,474.02,3171.86,106.98,5.65,80.85,50.23,23.81,68.89,degraded,6,0,2,5,1.6685,5.3447,4.219,0
PUMP-MONITOR,2026-01-02T23:05:00,474.41,2908.88,112.14,3.49,72.6,53.89,25.57,78.97,degraded,6,0,4,5,-2.1509,5.1676,-8.2486,0
PUMP-MONITOR,2026-01-02T23:10:00,475.2,2926.83,104.55,5.68,74.09,52.36,24.88,61.2,degraded,6,0,4,5,2.1814,-7.5909,1.4926,0
PUMP-MONITOR,2026-01-02T23:15:00,487.12,3117.09,99.84,5.7,75.61,52.55,25.6,65.27,degraded,6,0,1,5,0.0224,-4.7088,1.5212,0
PUMP-MONITOR,2026-01-02T23:20:00,487.51,2910.88,103.6,4.24,78.48,51.88,25.29,62.63,degraded,6,0,1,5,-1.4568,3.7595,2.8676,0
PUMP-MONITOR,2026-01-02T23:25:00,478.68,3018.84,95.63,3.67,81.99,50.39,24.12,62.2,degraded,6,0,4,5,-0.5699,-7.9752,3.5108,0
PUMP-MONITOR,2026-01-02T23:30:00,471.67,3038.41,106.05,3.25,81.27,49.24,23.22,56.22,degraded,6,0,2,5,-0.4185,10.4274,-0.7169,0
PUMP-MONITOR,2026-01-02T23:35:00,470.04,3042.91,101.44,3.35,80.63,49.24,23.15,65.73,degraded,6,0,1,5,0.0928,-4.6145,-0.6402,0
PUMP-MONITOR,2026-01-02T23:40:00,485.19,3164.34,101.35,3.84,82.81,53.36,25.89,73.36,degraded,6,0,1,5,0.4986,-0.0879,2.1743,0
PUMP-MONITOR,2026-01-02T23:45:00,482.69,2980.34,105.74,4.51,84.22,51.05,24.64,60.25,degraded,6,0,4,5,0.668,4.385,1.4159,0
PUMP-MONITOR,2026-01-02T23:50:00,477.19,3146.79,113.7,3.6,85.31,54.31,25.91,77.64,degraded,6,0,4,5,-0.9166,7.967,1.0873,0
PUMP-MONITOR,2026-01-02T23:55:00,473.62,3159.8,98.67,4.74,78.32,51.51,24.4,63.79,degraded,6,0,2,5,1.1437,-15.0295,-6.9914,0
PUMP-MONITOR,2026-01-03T00:00:00,469.93,3109.36,105.11,4.24,80.0,53.59,25.18,79.77,degraded,6,0,1,5,-0.503,6.4301,1.6809,0
PUMP-MONITOR,2026-01-03T00:05:00,476.61,3096.56,113.75,3.24,82.83,52.52,25.03,75.32,degraded,6,0,1,5,-1.0016,8.6468,2.8349,0
PUMP-MONITOR,2026-01-03T00:10:00,487.11,3120.83,97.75,4.28,73.81,53.65,26.14,77.49,degraded,6,0,4,5,1.0491,-16.0043,-9.0219,0
PUMP-MONITOR,2026-01-03T00:15:00,488.28,3053.58,105.86,4.96,82.91,52.77,25.77,73.8,degraded,6,0,0,5,0.6736,8.1157,9.1031,0
PUMP-MONITOR,2026-01-03T00:20:00,476.59,3156.73,111.22,5.52,81.44,52.91,25.22,66.84,degraded,6,0,1,5,0.5662,5.3561,-1.4778,0
PUMP-MONITOR,2026-01-03T00:25:00,484.41,2977.45,97.56,3.87,74.41,52.42,25.39,57.99,degraded,6,0,1,5,-1.6517,-13.6577,-7.0247,0
PUMP-MONITOR,2026-01-03T00:30:00,483.49,3063.1,97.64,3.78,80.42,53.13,25.69,77.87,degraded,6,0,0,5,-0.0888,0.0823,6.0093,0
PUMP-MONITOR,2026-01-03T00:35:00,472.53,2914.49,114.83,3.27,71.92,50.44,23.83,72.38,degraded,6,0,2,5,-0.5093,17.1904,-8.5009,0
PUMP-MONITOR,2026-01-03T00:40:00,469.92,3011.48,114.69,4.53,82.22,51.26,24.09,59.41,degraded,6,0,2,5,1.2528,-0.1489,10.2962,0
PUMP-MONITOR,2026-01-03T00:45:00,484.46,3191.58,96.18,3.3,73.53,56.2,27.23,78.37,degraded,6,0,2,5,-1.2263,-18.5009,-8.69,0
PUMP-MONITOR,2026-01-03T00:50:00,487.52,2914.52,103.2,5.81,78.65,53.07,25.87,68.41,degraded,6,0,1,5,2.5085,7.0131,5.1205,0
PUMP-MONITOR,2026-01-03T00:55:00,488.62,3104.1,104.86,4.1,78.06,52.63,25.71,76.62,degraded,6,0,1,5,-1.7048,1.6616,-0.5875,0
