machine_id,timestamp,voltage,rpm,pressure_psi,vibration_mm_s,temperature_c,current,power_kw,load_pct,operating_state,maintenance_count,error_count_24h,error_count_7d,age,vibration_delta,pressure_delta,temperature_delta,failure
PUMP-HEALTHY,2026-01-03T20:30:00,482.34,2979.39,99.37,1.29,65.2,50.5,24.36,49.3,running,1,0,0,12,-1.1921,-2.0262,-2.7391,0
PUMP-HEALTHY,2026-01-03T20:35:00,478.01,3017.31,101.84,2.75,61.68,46.61,22.28,46.16,running,1,0,1,12,1.4632,2.4757,-3.52,0
PUMP-HEALTHY,2026-01-03T20:40:00,476.7,3044.42,102.9,1.21,69.93,47.87,22.82,35.73,running,1,0,2,12,-1.5386,1.0581,8.2531,0
PUMP-HEALTHY,2026-01-03T20:45:00,477.2,2975.76,101.33,2.8,61.23,46.82,22.34,38.39,running,1,0,2,12,1.5841,-1.5652,-8.7026,0
PUMP-HEALTHY,2026-01-03T20:50:00,483.72,3043.18,103.36,2.2,66.44,49.18,23.79,44.43,running,1,0,4,12,-0.5937,2.0302,5.2089,0
PUMP-HEALTHY,2026-01-03T20:55:00,484.66,2993.7,99.63,1.52,62.91,46.55,22.56,37.78,running,1,0,0,12,-0.6832,-3.7308,-3.5301,0
PUMP-HEALTHY,2026-01-03T21:00:00,480.73,2962.74,100.19,1.76,67.37,48.12,23.13,42.77,running,1,0,3,12,0.2422,0.56,4.4594,0
PUMP-HEALTHY,2026-01-03T21:05:00,478.2,2986.5,102.76,2.59,65.2,47.75,22.83,50.04,running,1,0,3,12,0.8327,2.5615,-2.1717,0
PUMP-HEALTHY,2026-01-03T21:10:00,478.16,3031.61,100.08,1.44,66.8,45.94,21.97,38.69,running,1,0,0,12,-1.1553,-2.6774,1.6023,0
PUMP-HEALTHY,2026-01-03T21:15:00,480.99,2980.89,104.93,1.25,69.97,49.47,23.8,52.66,running,1,0,3,12,-0.1909,4.8546,3.1687,0
PUMP-HEALTHY,2026-01-03T21:20:00,475.59,3031.02,99.07,2.43,68.48,49.04,23.32,58.36,running,1,0,1,12,1.1866,-5.8634,-1.4878,0
PUMP-HEALTHY,2026-01-03T21:25:00,483.57,3022.74,100.09,2.63,69.12,45.4,21.95,38.98,running,1,0,3,12,0.1965,1.0248,0.6431,0
PUMP-HEALTHY,2026-01-03T21:30:00,484.9,3025.77,100.74,2.06,62.83,48.62,23.58,52.41,running,1,0,1,12,-0.5743,0.6437,-6.2934,0
PUMP-HEALTHY,2026-01-03T21:35:00,478.23,3029.13,104.06,1.11,69.35,48.14,23.02,42.6,running,1,0,3,12,-0.9474,3.3235,6.5154,0
PUMP-HEALTHY,2026-01-03T21:40:00,477.91,2964.48,99.53,2.5,67.35,47.07,22.5,35.23,running,1,0,1,12,1.3885,-4.534,-1.9926,0
PUMP-HEALTHY,2026-01-03T21:45:00,478.77,3048.27,102.76,1.34,60.56,47.69,22.83,43.89,running,1,0,4,12,-1.1603,3.2292,-6.7899,0
PUMP-HEALTHY,2026-01-03T21:50:00,481.5,3009.34,104.79,2.25,64.04,45.54,21.93,35.85,running,1,0,1,12,0.9175,2.032,3.4766,0
PUMP-HEALTHY,2026-01-03T21:55:00,481.53,2987.54,102.84,2.59,66.59,51.39,24.74,54.44,running,1,0,3,12,0.3367,-1.9455,2.5452,0
PUMP-HEALTHY,2026-01-03T22:00:00,478.67,2962.0,98.58,1.98,66.69,46.58,22.29,47.74,running,1,0,2,12,-0.6122,-4.2641,0.1027,0
PUMP-HEALTHY,2026-01-03T22:05:00,481.94,2959.46,102.15,1.77,70.0,48.82,23.53,52.57,running,1,0,4,12,-0.2105,3.5717,3.3116,0
PUMP-HEALTHY,2026-01-03T22:10:00,476.85,3031.29,98.14,2.11,65.36,49.65,23.67,55.3,running,1,0,0,12,0.3442,-4.0119,-4.6354,0
PUMP-HEALTHY,2026-01-03T22:15:00,482.54,2970.75,102.61,1.23,68.62,47.66,23.0,52.38,running,1,0,0,12,-0.8775,4.4719,3.2559,0
PUMP-HEALTHY,2026-01-03T22:20:00,476.29,2970.62,99.13,2.12,68.51,48.07,22.89,35.88,running,1,0,4,12,0.8903,-3.4816,-0.1055,0
PUMP-HEALTHY,2026-01-03T22:25:00,476.72,3047.71,102.61,1.5,60.46,51.9,24.74,58.64,running,1,0,1,12,-0.6283,3.4786,-8.0528,0
PUMP-HEALTHY,2026-01-03T22:30:00,480.77,3019.51,101.66,2.97,63.52,47.63,22.9,48.46,running,1,0,1,12,1.4754,-0.9485,3.0595,0
PUMP-HEALTHY,2026-01-03T22:35:00,475.37,2964.17,103.99,1.43,61.34,48.77,23.18,48.8,running,1,0,3,12,-1.5416,2.3339,-2.1791,0
PUMP-HEALTHY,2026-01-03T22:40:00,475.74,2975.5,100.67,2.81,64.0,45.34,21.57,37.08,running,1,0,4,12,1.3769,-3.3201,2.6585,0
PUMP-HEALTHY,2026-01-03T22:45:00,477.04,3012.96,99.89,2.27,66.46,49.52,23.62,52.86,running,1,0,1,12,-0.5411,-0.7867,2.4551,0
PUMP-HEALTHY,2026-01-03T22:50:00,479.2,2965.35,104.95,1.87,60.26,47.26,22.65,50.09,running,1,0,4,12,-0.399,5.0613,-6.1966,0
PUMP-HEALTHY,2026-01-03T22:55:00,479.07,2982.94,98.62,2.82,67.78,48.07,23.03,38.66,running,1,0,1,12,0.9512,-6.3243,7.5216,0
PUMP-HEALTHY,2026-01-03T23:00:00,478.79,2960.5,104.48,1.35,67.28,48.86,23.4,42.66,running,1,0,4,12,-1.467,5.8566,-0.4974,0
PUMP-HEALTHY,2026-01-03T23:05:00,483.65,3005.15,102.25,2.79,61.71,50.42,24.39,58.66,running,1,0,4,12,1.4417,-2.2272,-5.5758,0
PUMP-HEALTHY,2026-01-03T23:10:00,480.52,3038.2,100.82,2.18,62.59,50.29,24.16,52.17,running,1,0,4,12,-0.6085,-1.4337,0.8831,0
PUMP-HEALTHY,2026-01-03T23:15:00,482.35,2955.29,103.08,2.95,67.08,48.05,23.18,41.23,running,1,0,2,12,0.7644,2.2594,4.4844,0
PUMP-HEALTHY,2026-01-03T23:20:00,482.98,3000.22,99.93,1.86,69.42,51.77,25.0,57.03,running,1,0,2,12,-1.0935,-3.1472,2.3417,0
PUMP-HEALTHY,2026-01-03T23:25:00,479.07,2981.27,98.63,1.16,67.3,49.13,23.54,58.62,running,1,0,4,12,-0.6966,-1.2998,-2.1172,0
PUMP-HEALTHY,2026-01-03T23:30:00,484.3,3030.83,98.07,2.9,66.77,49.4,23.92,58.31,running,1,0,4,12,1.7378,-0.5561,-0.5292,0
PUMP-HEALTHY,2026-01-03T23:35:00,481.98,2990.55,102.31,2.82,67.46,50.49,24.33,52.85,running,1,0,4,12,-0.075,4.2391,0.6888,0
PUMP-HEALTHY,2026-01-03T23:40:00,481.84,2954.24,101.14,1.34,69.3,51.51,24.82,54.09,running,1,0,1,12,-1.4847,-1.1734,1.8427,0
PUMP-HEALTHY,2026-01-03T23:45:00,480.14,3045.25,100.96,1.76,63.73,48.48,23.28,37.83,running,1,0,0,12,0.4211,-0.1815,-5.569,0
PUMP-HEALTHY,2026-01-03T23:50:00,477.9,2998.31,99.85,1.0,66.31,49.59,23.7,44.84,running,1,0,4,12,-0.7537,-1.1058,2.5789,0
PUMP-HEALTHY,2026-01-03T23:55:00,483.26,2953.54,101.24,2.24,64.88,48.63,23.5,43.89,running,1,0,0,12,1.231,1.3881,-1.4291,0
PUMP-HEALTHY,2026-01-04T00:00:00,478.5,3022.24,100.81,1.02,64.31,47.18,22.58,39.94,running,1,0,3,12,-1.2178,-0.4269,-0.5746,0
PUMP-HEALTHY,2026-01-04T00:05:00,475.07,3026.94,99.75,1.94,63.74,49.1,23.32,44.11,running,1,0,3,12,0.9237,-1.0635,-0.5649,0
PUMP-HEALTHY,2026-01-04T00:10:00,481.56,2993.94,98.98,2.49,60.06,51.24,24.68,57.09,running,1,0,1,12,0.5528,-0.7718,-3.685,0
PUMP-HEALTHY,2026-01-04T00:15:00,478.95,3024.39,104.31,1.32,61.99,49.03,23.48,46.98,running,1,0,4,12,-1.1736,5.3279,1.9318,0
PUMP-HEALTHY,2026-01-04T00:20:00,479.96,3018.17,98.89,2.5,67.8,49.0,23.52,45.0,running,1,0,1,12,1.1816,-5.4149,5.8135,0
PUMP-HEALTHY,2026-01-04T00:25:00,476.1,2960.79,98.15,1.31,65.0,48.37,23.03,54.18,running,1,0,4,12,-1.1911,-0.744,-2.8034,0
PUMP-HEALTHY,2026-01-04T00:30:00,482.37,2993.43,100.03,1.97,67.61,46.22,22.3,41.19,running,1,0,0,12,0.6608,1.8782,2.609,0
PUMP-HEALTHY,2026-01-04T00:35:00,483.64,3049.43,99.73,2.64,61.98,51.02,24.68,52.66,running,1,0,1,12,0.6694,-0.2948,-5.6249,0
PUMP-HEALTHY,2026-01-04T00:40:00,476.89,3035.49,102.4,1.3,61.2,46.94,22.39,45.03,running,1,0,0,12,-1.3438,2.6709,-0.7795,0
PUMP-HEALTHY,2026-01-04T00:45:00,481.16,2959.09,98.36,1.81,63.06,48.17,23.18,50.83,running,1,0,4,12,0.5171,-4.0457,1.8598,0
PUMP-HEALTHY,2026-01-04T00:50:00,479.27,2955.17,98.77,1.73,69.43,48.43,23.21,52.79,running,1,0,0,12,-0.0874,0.4137,6.3655,0
PUMP-HEALTHY,2026-01-04T00:55:00,475.52,3024.48,99.48,1.94,69.08,45.12,21.46,37.52,running,1,0,2,12,0.217,0.7135,-0.3452,0
PUMP-HEALTHY,2026-01-04T01:00:00,476.12,3016.89,102.78,2.54,61.3,48.84,23.25,44.01,running,1,0,4,12,0.5968,3.2969,-7.7817,0
PUMP-HEALTHY,2026-01-04T01:05:00,478.72,3015.02,99.47,1.77,68.87,47.75,22.86,38.26,running,1,0,1,12,-0.7728,-3.3105,7.5689,0
PUMP-HEALTHY,2026-01-04T01:10:00,476.93,2994.58,98.69,2.88,66.19,47.3,22.56,42.54,running,1,0,1,12,1.1155,-0.7798,-2.6818,0
PUMP-HEALTHY,2026-01-04T01:15:00,475.44,2969.17,101.85,1.51,68.77,51.39,24.43,56.34,running,1,0,3,12,-1.3786,3.163,2.5806,0
PUMP-HEALTHY,2026-01-04T01:20:00,481.3,2961.74,101.05,1.97,65.24,51.86,24.96,58.81,running,1,0,1,12,0.4606,-0.8006,-3.5331,0
PUMP-HEALTHY,2026-01-04T01:25:00,477.9,3045.58,98.43,2.94,61.9,49.77,23.79,55.36,running,1,0,0,12,0.9793,-2.6273,-3.3357,0
PUMP-HEALTHY,2026-01-04T01:30:00,476.66,3025.07,100.69,2.56,64.01,45.98,21.92,41.79,running,1,0,0,12,-0.3862,2.2635,2.1066,0
PUMP-HEALTHY,2026-01-04T01:35:00,483.79,3029.06,101.19,2.42,65.25,46.86,22.67,42.59,running,1,0,1,12,-0.1432,0.499,1.2422,0
PUMP-HEALTHY,2026-01-04T01:40:00,477.24,3003.36,100.04,2.28,69.42,45.85,21.88,41.94,running,1,0,1,12,-0.1363,-1.1452,4.1697,0
PUMP-HEALTHY,2026-01-04T01:45:00,484.9,2971.0,98.81,2.3,66.33,50.38,24.43,59.31,running,1,0,2,12,0.0181,-1.2296,-3.0936,0
PUMP-HEALTHY,2026-01-04T01:50:00,482.22,2990.83,102.28,1.65,60.57,51.45,24.81,55.4,running,1,0,1,12,-0.648,3.4671,-5.7542,0
PUMP-HEALTHY,2026-01-04T01:55:00,477.56,2951.56,102.6,2.74,69.39,49.61,23.69,49.58,running,1,0,2,12,1.0867,0.3208,8.8175,0
PUMP-HEALTHY,2026-01-04T02:00:00,483.7,3013.43,101.86,2.63,62.21,48.14,23.29,41.72,running,1,0,1,12,-0.1023,-0.7451,-7.1838,0
PUMP-HEALTHY,2026-01-04T02:05:00,479.46,3022.98,101.04,1.3,64.79,48.32,23.17,47.4,running,1,0,4,12,-1.337,-0.8188,2.5837,0
PUMP-HEALTHY,2026-01-04T02:10:00,479.91,3022.95,102.53,1.04,61.63,46.67,22.4,39.44,running,1,0,0,12,-0.2546,1.4956,-3.1609,0
PUMP-HEALTHY,2026-01-04T02:15:00,479.26,2995.5,102.52,1.81,67.24,47.86,22.94,38.43,running,1,0,3,12,0.7629,-0.0171,5.6139,0
PUMP-HEALTHY,2026-01-04T02:20:00,475.21,3032.66,103.34,2.29,60.44,45.35,21.55,41.21,running,1,0,0,12,0.484,0.8283,-6.8057,0
PUMP-HEALTHY,2026-01-04T02:25:00,482.92,2950.94,103.54,2.08,68.18,48.72,23.53,56.32,running,1,0,3,12,-0.2042,0.1975,7.7452,0
PUMP-HEALTHY,2026-01-04T02:30:00,483.15,2980.74,101.35,1.49,65.44,47.94,23.16,41.69,running,1,0,4,12,-0.5971,-2.1893,-2.7473,0
PUMP-HEALTHY,2026-01-04T02:35:00,477.97,3001.15,103.86,1.28,69.12,45.95,21.96,35.6,running,1,0,1,12,-0.2039,2.503,3.6864,0
PUMP-HEALTHY,2026-01-04T02:40:00,484.22,3018.44,102.81,2.43,69.02,50.83,24.61,47.3,running,1,0,2,12,1.146,-1.048,-0.1055,0
PUMP-HEALTHY,2026-01-04T02:45:00,478.57,3011.57,98.83,2.85,69.2,50.63,24.23,57.39,running,1,0,4,12,0.4169,-3.9789,0.1826,0
PUMP-HEALTHY,2026-01-04T02:50:00,476.81,2992.52,104.25,2.37,66.25,48.83,23.28,42.18,running,1,0,2,12,-0.4723,5.4234,-2.9512,0
PUMP-HEALTHY,2026-01-04T02:55:00,484.33,3031.07,102.98,1.15,60.02,49.45,23.95,58.33,running,1,0,3,12,-1.2216,-1.2727,-6.2258,0
PUMP-HEALTHY,2026-01-04T03:00:00,479.47,3029.69,104.83,2.63,61.13,49.09,23.54,45.69,running,1,0,1,12,1.4766,1.8552,1.1099,0
PUMP-HEALTHY,2026-01-04T03:05:00,476.82,2988.5,100.24,1.85,66.93,49.07,23.4,45.35,running,1,0,1,12,-0.7816,-4.5992,5.8026,0
PUMP-HEALTHY,2026-01-04T03:10:00,478.83,3004.93,101.77,1.99,65.36,45.57,21.82,40.75,running,1,0,1,12,0.1375,1.536,-1.5721,0
PUMP-HEALTHY,2026-01-04T03:15:00,482.03,2973.52,98.02,2.99,60.17,50.81,24.49,48.96,running,1,0,2,12,1.0026,-3.7512,-5.1906,0
PUMP-HEALTHY,2026-01-04T03:20:00,478.61,3034.93,103.45,1.28,64.6,50.15,24.0,55.88,running,1,0,1,12,-1.7091,5.4305,4.4323,0
PUMP-HEALTHY,2026-01-04T03:25:00,483.28,2955.59,98.96,2.92,67.04,46.38,22.41,44.44,running,1,0,0,12,1.6454,-4.4859,2.4357,0
PUMP-HEALTHY,2026-01-04T03:30:00,481.63,2957.38,103.86,2.74,60.3,46.4,22.35,44.13,running,1,0,3,12,-0.1832,4.8975,-6.7378,0
PUMP-HEALTHY,2026-01-04T03:35:00,476.5,2968.24,103.2,2.5,66.99,47.0,22.4,42.49,running,1,0,0,12,-0.2447,-0.6572,6.6838,0
PUMP-HEALTHY,2026-01-04T03:40:00,477.87,2965.59,104.17,1.06,67.51,46.43,22.19,47.58,running,1,0,3,12,-1.432,0.9632,0.5257,0
PUMP-HEALTHY,2026-01-04T03:45:00,480.54,3032.95,104.43,2.0,67.09,46.88,22.53,45.59,running,1,0,1,12,0.9395,0.266,-0.4178,0
PUMP-HEALTHY,2026-01-04T03:50:00,482.43,2990.04,98.39,1.78,68.23,51.31,24.76,59.4,running,1,0,3,12,-0.2192,-6.0421,1.1315,0
PUMP-HEALTHY,2026-01-04T03:55:00,478.13,3014.19,103.79,1.33,68.03,47.83,22.87,51.17,running,1,0,4,12,-0.4549,5.3988,-0.1917,0
PUMP-HEALTHY,2026-01-04T04:00:00,482.79,2983.55,99.68,1.33,61.06,45.53,21.98,40.3,running,1,0,1,12,-0.0041,-4.1141,-6.9687,0
PUMP-HEALTHY,2026-01-04T04:05:00,481.38,2953.24,99.88,2.95,65.65,50.11,24.12,49.09,running,1,0,2,12,1.6278,0.2075,4.5833,0
PUMP-HEALTHY,2026-01-04T04:10:00,475.08,2985.66,99.98,1.8,61.95,50.18,23.84,53.8,running,1,0,0,12,-1.1571,0.0926,-3.6991,0
PUMP-HEALTHY,2026-01-04T04:15:00,478.31,3039.65,101.53,2.0,67.75,47.45,22.7,35.59,running,1,0,0,12,0.2081,1.5482,5.8018,0
PUMP-HEALTHY,2026-01-04T04:20:00,477.9,2965.15,101.24,2.77,60.93,50.9,24.32,52.96,running,1,0,1,12,0.7661,-0.2833,-6.8177,0
PUMP-HEALTHY,2026-01-04T04:25:00,484.93,3000.16,104.95,2.22,65.23,49.96,24.23,54.22,running,1,0,4,12,-0.5529,3.7042,4.3,0
PUMP-HEALTHY,2026-01-04T04:30:00,483.56,2993.09,104.23,2.55,63.88,47.98,23.2,40.22,running,1,0,3,12,0.3309,-0.7112,-1.3565,0
PUMP-HEALTHY,2026-01-04T04:35:00,475.97,2951.49,103.36,1.62,68.68,51.13,24.34,54.93,running,1,0,1,12,-0.9293,-0.8705,4.799,0
PUMP-HEALTHY,2026-01-04T04:40:00,484.34,2966.15,99.96,1.73,60.89,48.56,23.52,39.48,running,1,0,2,12,0.1076,-3.4034,-7.783,0
PUMP-HEALTHY,2026-01-04T04:45:00,482.63,2994.2,104.47,2.88,69.72,48.17,23.25,47.21,running,1,0,4,12,1.153,4.5083,8.8245,0
PUMP-HEALTHY,2026-01-04T04:50:00,484.17,2962.9,100.57,2.69,69.52,49.06,23.75,44.34,running,1,0,0,12,-0.19,-3.902,-0.1964,0
PUMP-HEALTHY,2026-01-04T04:55:00,481.21,3014.39,103.19,1.49,68.21,47.85,23.02,35.2,running,1,0,3,12,-1.2,2.6202,-1.3081,0
PUMP-HEALTHY,2026-01-04T05:00:00,483.54,2972.31,104.12,2.34,63.49,48.84,23.62,46.71,running,1,0,1,12,0.8487,0.9318,-4.723,0
PUMP-HEALTHY,2026-01-04T05:05:00,482.32,3041.75,104.46,2.54,61.99,47.24,22.79,43.22,running,1,0,3,12,0.1981,0.3383,-1.4947,0
PUMP-HEALTHY,2026-01-04T05:10:00,476.14,2995.46,101.82,2.9,61.46,47.21,22.48,40.34,running,1,0,0,12,0.3606,-2.6419,-0.5396,0
PUMP-HEALTHY,2026-01-04T05:15:00,484.36,2986.15,101.01,1.95,60.54,52.38,25.37,56.7,running,1,0,1,12,-0.9502,-0.8048,-0.9144,0
PUMP-HEALTHY,2026-01-04T05:20:00,475.84,2956.93,100.84,1.6,67.12,49.97,23.78,56.78,running,1,0,0,12,-0.3501,-0.1753,6.5813,0
PUMP-HEALTHY,2026-01-04T05:25:00,475.92,3040.16,100.39,2.51,61.65,47.21,22.47,43.73,running,1,0,1,12,0.9097,-0.4413,-5.4767,0
PUMP-HEALTHY,2026-01-04T05:30:00,484.66,2993.68,104.39,2.14,68.23,50.79,24.61,49.02,running,1,0,4,12,-0.3657,3.9941,6.5848,0
PUMP-HEALTHY,2026-01-04T05:35:00,481.17,2982.37,104.9,2.88,67.43,48.98,23.57,53.42,running,1,0,1,12,0.7373,0.5164,-0.8018,0
PUMP-HEALTHY,2026-01-04T05:40:00,479.99,2981.64,103.54,2.35,62.63,51.5,24.72,53.06,running,1,0,3,12,-0.53,-1.3605,-4.8003,0
PUMP-HEALTHY,2026-01-04T05:45:00,481.39,3007.84,98.26,2.49,61.88,50.65,24.38,52.41,running,1,0,1,12,0.1435,-5.2887,-0.7515,0
PUMP-HEALTHY,2026-01-04T05:50:00,484.52,3047.17,102.04,1.03,68.14,48.34,23.42,35.4,running,1,0,3,12,-1.4627,3.7825,6.2612,0
PUMP-HEALTHY,2026-01-04T05:55:00,481.49,2995.6,100.87,1.7,65.42,49.84,24.0,48.08,running,1,0,3,12,0.6757,-1.1651,-2.7131,0
PUMP-HEALTHY,2026-01-04T06:00:00,478.73,3005.28,99.14,1.87,62.85,49.88,23.88,51.49,running,1,0,0,12,0.1673,-1.7341,-2.5744,0
PUMP-HEALTHY,2026-01-04T06:05:00,484.95,3030.59,98.73,2.3,66.16,48.55,23.54,45.28,running,1,0,0,12,0.4275,-0.4119,3.3123,0
PUMP-HEALTHY,2026-01-04T06:10:00,481.34,3000.34,103.64,2.34,68.52,48.47,23.33,40.3,running,1,0,3,12,0.0362,4.9144,2.3544,0
PUMP-HEALTHY,2026-01-04T06:15:00,484.51,2985.06,103.56,1.93,69.08,50.72,24.57,51.12,running,1,0,1,12,-0.4075,-0.0848,0.5629,0
PUMP-HEALTHY,2026-01-04T06:20:00,480.08,2976.76,102.61,1.61,69.03,51.09,24.53,57.73,running,1,0,0,12,-0.3131,-0.9455,-0.0532,0
PUMP-HEALTHY,2026-01-04T06:25:00,475.16,2965.34,100.62,2.63,68.2,47.94,22.78,50.0,running,1,0,1,12,1.0186,-1.9899,-0.8264,0
PUMP-HEALTHY,2026-01-04T06:30:00,480.56,2989.14,102.31,1.79,60.52,50.26,24.15,58.3,running,1,0,1,12,-0.8468,1.693,-7.6845,0
PUMP-HEALTHY,2026-01-04T06:35:00,479.03,2981.81,99.11,1.46,67.1,45.26,21.68,38.16,running,1,0,2,12,-0.3247,-3.2048,6.5844,0
PUMP-HEALTHY,2026-01-04T06:40:00,483.37,2965.91,100.26,1.19,60.26,47.71,23.06,35.29,running,1,0,4,12,-0.2754,1.1477,-6.8438,0
PUMP-HEALTHY,2026-01-04T06:45:00,484.21,2957.88,100.68,2.48,61.31,49.22,23.83,46.34,running,1,0,1,12,1.2982,0.42,1.0491,0
PUMP-HEALTHY,2026-01-04T06:50:00,477.97,3003.54,99.72,2.56,67.86,50.23,24.01,54.26,running,1,0,0,12,0.0754,-0.9601,6.555,0
PUMP-HEALTHY,2026-01-04T06:55:00,481.38,3007.94,98.72,1.92,65.96,46.03,22.16,37.68,running,1,0,3,12,-0.6418,-0.9928,-1.9015,0
PUMP-HEALTHY,2026-01-04T07:00:00,483.45,3041.27,99.46,1.2,67.95,48.4,23.4,45.34,running,1,0,3,12,-0.7169,0.7319,1.9955,0
PUMP-HEALTHY,2026-01-04T07:05:00,478.75,2981.36,104.36,2.62,61.8,44.96,21.52,35.25,running,1,0,0,12,1.4158,4.9023,-6.1564,0
PUMP-HEALTHY,2026-01-04T07:10:00,476.17,2984.28,100.43,2.99,66.0,46.09,21.95,35.13,running,1,0,4,12,0.3727,-3.9306,4.2019,0
PUMP-HEALTHY,2026-01-04T07:15:00,475.3,2952.3,101.58,1.3,68.67,45.29,21.53,37.87,running,1,0,1,12,-1.6851,1.1547,2.6688,0
PUMP-HEALTHY,2026-01-04T07:20:00,477.68,2998.16,104.67,1.7,65.51,48.41,23.13,42.36,running,1,0,3,12,0.3924,3.0904,-3.1538,0
PUMP-HEALTHY,2026-01-04T07:25:00,484.22,2975.01,99.39,2.69,67.17,49.39,23.92,59.05,running,1,0,1,12,0.995,-5.2875,1.659,0
PUMP-HEALTHY,2026-01-04T07:30:00,482.94,3045.38,101.41,2.77,64.24,51.17,24.71,53.68,running,1,0,3,12,0.0736,2.0297,-2.9366,0
PUMP-HEALTHY,2026-01-04T07:35:00,477.0,2985.29,104.29,2.64,64.49,51.88,24.75,57.24,running,1,0,4,12,-0.127,2.8704,0.2567,0
PUMP-HEALTHY,2026-01-04T07:40:00,483.27,3014.51,104.76,1.7,60.3,46.67,22.56,39.5,running,1,0,0,12,-0.9342,0.4708,-4.1946,0
PUMP-HEALTHY,2026-01-04T07:45:00,477.15,2987.17,99.02,1.63,60.1,50.03,23.87,52.21,running,1,0,2,12,-0.0756,-5.7407,-0.2031,0
PUMP-HEALTHY,2026-01-04T07:50:00,483.99,3006.16,100.7,2.2,65.27,46.21,22.36,37.57,running,1,0,0,12,0.5747,1.6839,5.1763,0
PUMP-HEALTHY,2026-01-04T07:55:00,480.74,3014.63,102.77,1.87,68.13,45.45,21.85,39.95,running,1,0,2,12,-0.3332,2.0758,2.8613,0
PUMP-HEALTHY,2026-01-04T08:00:00,479.21,2962.41,99.2,1.65,63.83,47.97,22.99,49.41,running,1,0,0,12,-0.2167,-3.5769,-4.3054,0
PUMP-HEALTHY,2026-01-04T08:05:00,484.12,2978.44,103.89,1.81,68.96,48.93,23.69,57.95,running,1,0,0,12,0.1519,4.6935,5.1297,0
PUMP-HEALTHY,2026-01-04T08:10:00,483.3,2991.51,100.11,1.63,63.46,48.03,23.21,36.99,running,1,0,2,12,-0.1712,-3.7845,-5.5001,0
PUMP-HEALTHY,2026-01-04T08:15:00,481.96,2995.46,103.94,2.93,61.21,48.62,23.43,44.35,running,1,0,0,12,1.2999,3.8337,-2.2441,0
PUMP-HEALTHY,2026-01-04T08:20:00,476.39,3049.35,104.03,2.45,62.26,47.29,22.53,37.2,running,1,0,4,12,-0.4858,0.089,1.0493,0
PUMP-HEALTHY,2026-01-04T08:25:00,484.9,3043.41,104.08,1.52,67.85,49.0,23.76,37.77,running,1,0,4,12,-0.9291,0.0464,5.586,0
PUMP-HEALTHY,2026-01-04T08:30:00,482.92,2987.96,102.89,2.85,65.83,46.36,22.39,38.0,running,1,0,3,12,1.3303,-1.1855,-2.0149,0
PUMP-HEALTHY,2026-01-04T08:35:00,481.37,3016.82,101.65,1.48,64.78,47.74,22.98,47.25,running,1,0,0,12,-1.3687,-1.2383,-1.0553,0
PUMP-HEALTHY,2026-01-04T08:40:00,477.64,2979.62,98.58,2.12,68.73,50.01,23.89,51.49,running,1,0,3,12,0.636,-3.0728,3.9495,0
PUMP-HEALTHY,2026-01-04T08:45:00,475.6,2951.31,99.51,2.64,61.88,45.24,21.52,37.61,running,1,0,2,12,0.52,0.9334,-6.8495,0
PUMP-HEALTHY,2026-01-04T08:50:00,482.6,2981.18,101.18,1.31,65.05,49.51,23.89,57.85,running,1,0,4,12,-1.329,1.6652,3.1659,0
PUMP-HEALTHY,2026-01-04T08:55:00,480.13,3028.0,99.32,1.56,61.64,49.17,23.61,42.68,running,1,0,0,12,0.2477,-1.8625,-3.4032,0
PUMP-HEALTHY,2026-01-04T09:00:00,482.45,2974.06,104.26,1.37,60.29,49.29,23.78,51.55,running,1,0,0,12,-0.1816,4.943,-1.3561,0
PUMP-HEALTHY,2026-01-04T09:05:00,478.54,2971.21,100.78,1.86,63.34,47.64,22.8,46.03,running,1,0,3,12,0.4876,-3.4802,3.0515,0
PUMP-HEALTHY,2026-01-04T09:10:00,476.94,2968.94,99.24,1.55,66.07,46.82,22.33,47.97,running,1,0,0,12,-0.3098,-1.542,2.7371,0
PUMP-HEALTHY,2026-01-04T09:15:00,477.2,2955.31,98.25,1.53,60.66,45.43,21.68,37.53,running,1,0,3,12,-0.0195,-0.9867,-5.416,0
PUMP-HEALTHY,2026-01-04T09:20:00,478.93,2971.99,103.77,2.38,64.95,45.79,21.93,39.28,running,1,0,2,12,0.851,5.5187,4.2932,0
PUMP-HEALTHY,2026-01-04T09:25:00,482.34,2959.42,101.52,2.4,64.77,49.5,23.87,42.63,running,1,0,0,12,0.0176,-2.2458,-0.1841,0
PUMP-HEALTHY,2026-01-04T09:30:00,476.67,2983.22,101.19,2.92,66.66,46.03,21.94,45.7,running,1,0,1,12,0.5235,-0.3362,1.8927,0
PUMP-HEALTHY,2026-01-04T09:35:00,481.79,3035.31,102.16,2.94,65.83,47.64,22.95,47.21,running,1,0,4,12,0.0146,0.9715,-0.8287,0
PUMP-HEALTHY,2026-01-04T09:40:00,481.8,2979.07,99.6,2.01,67.55,48.34,23.29,54.38,running,1,0,3,12,-0.9328,-2.56,1.7183,0
PUMP-HEALTHY,2026-01-04T09:45:00,482.35,3048.98,99.8,1.97,63.64,45.97,22.17,35.34,running,1,0,4,12,-0.0333,0.2034,-3.907,0
PUMP-HEALTHY,2026-01-04T09:50:00,479.84,2976.99,101.64,2.28,61.48,47.01,22.56,45.26,running,1,0,0,12,0.3066,1.8338,-2.1639,0
