machine_id,timestamp,voltage,rpm,pressure_psi,vibration_mm_s,temperature_c,current,power_kw,load_pct,operating_state,maintenance_count,error_count_24h,error_count_7d,age,vibration_delta,pressure_delta,temperature_delta,failure
PUMP-CRITICAL,2026-01-04T23:45:00,454.75,3297.52,123.14,13.06,97.53,53.46,24.31,81.3,running,6,0,1,6,1.0339,-12.1001,-3.9164,0
PUMP-CRITICAL,2026-01-04T23:50:00,482.67,3507.77,141.57,8.68,109.32,55.9,26.98,76.24,running,6,0,4,6,-4.3834,18.4298,11.783,0
PUMP-CRITICAL,2026-01-04T23:55:00,473.68,3165.73,128.48,9.9,101.96,53.46,25.32,85.33,running,6,0,1,6,1.2184,-13.098,-7.3611,0
PUMP-CRITICAL,2026-01-05T00:00:00,458.67,3485.34,140.63,15.38,92.41,56.94,26.12,97.01,running,6,0,3,6,5.4778,12.153,-9.5473,0
PUMP-CRITICAL,2026-01-05T00:05:00,456.62,3340.86,131.42,10.1,120.6,52.29,23.87,80.0,running,6,0,2,6,-5.2731,-9.2112,28.1883,0
PUMP-CRITICAL,2026-01-05T00:10:00,478.3,3390.16,120.01,9.03,97.34,54.72,26.17,90.58,running,6,0,2,6,-1.0728,-11.4049,-23.2613,0
PUMP-CRITICAL,2026-01-05T00:15:00,476.89,3469.23,121.15,12.08,112.06,56.83,27.1,92.23,running,6,1,5,6,3.0485,1.1421,14.7228,0
PUMP-CRITICAL,2026-01-05T00:20:00,457.88,3312.06,141.98,14.72,121.19,55.39,25.36,95.97,running,6,0,2,6,2.6467,20.8279,9.1314,0
PUMP-CRITICAL,2026-01-05T00:25:00,456.28,3261.54,134.86,11.84,102.64,53.45,24.39,91.95,running,6,2,4,6,-2.8854,-7.1195,-18.5544,0
PUMP-CRITICAL,2026-01-05T00:30:00,463.18,3158.07,144.29,13.79,100.19,51.0,23.62,76.49,running,6,1,4,6,1.9514,9.4269,-2.4409,0
PUMP-CRITICAL,2026-01-05T00:35:00,466.66,3621.11,129.34,13.2,94.55,53.24,24.85,78.08,running,6,1,1,6,-0.5867,-14.9524,-5.64,0
PUMP-CRITICAL,2026-01-05T00:40:00,466.11,3336.0,117.23,10.38,111.88,54.99,25.63,96.26,running,6,0,3,6,-2.8225,-12.1029,17.3262,0
PUMP-CRITICAL,2026-01-05T00:45:00,458.9,3382.15,125.13,11.08,93.9,54.37,24.95,95.51,running,6,0,0,6,0.7006,7.8996,-17.9772,0
PUMP-CRITICAL,2026-01-05T00:50:00,474.45,3216.8,125.88,14.51,99.87,54.78,25.99,90.78,running,6,1,2,6,3.4287,0.7454,5.9648,0
PUMP-CRITICAL,2026-01-05T00:55:00,467.37,3601.65,135.52,10.59,106.4,58.38,27.28,97.67,running,6,1,3,6,-3.9178,9.6406,6.5297,0
PUMP-CRITICAL,2026-01-05T01:00:00,472.09,3418.88,117.33,12.67,115.71,57.64,27.21,92.24,running,6,1,4,6,2.0809,-18.1886,9.3162,0
PUMP-CRITICAL,2026-01-05T01:05:00,477.98,3559.15,137.06,12.27,115.69,52.73,25.21,78.5,running,6,0,2,6,-0.4015,19.7269,-0.0214,0
PUMP-CRITICAL,2026-01-05T01:10:00,472.05,3465.92,135.59,8.8,107.42,52.7,24.88,79.42,running,6,1,3,6,-3.4745,-1.4651,-8.2695,0
PUMP-CRITICAL,2026-01-05T01:15:00,468.86,3198.47,124.93,11.49,108.72,54.28,25.45,94.21,running,6,0,4,6,2.6896,-10.6601,1.2924,0
PUMP-CRITICAL,2026-01-05T01:20:00,463.81,3515.03,121.36,9.53,106.06,54.79,25.41,89.78,running,6,0,3,6,-1.9619,-3.57,-2.6531,0
PUMP-CRITICAL,2026-01-05T01:25:00,473.21,3327.2,123.59,9.81,114.46,54.17,25.63,86.88,running,6,0,0,6,0.289,2.229,8.4012,0
PUMP-CRITICAL,2026-01-05T01:30:00,480.24,3257.02,134.22,9.97,115.02,56.01,26.9,94.95,running,6,0,0,6,0.1568,10.6295,0.5601,0
PUMP-CRITICAL,2026-01-05T01:35:00,470.36,3355.23,131.04,14.84,121.17,53.91,25.36,91.88,running,6,0,0,6,4.8635,-3.1768,6.1421,0
PUMP-CRITICAL,2026-01-05T01:40:00,463.07,3238.39,140.61,10.73,102.06,54.14,25.07,87.73,running,6,0,4,6,-4.1057,9.5628,-19.1081,0
PUMP-CRITICAL,2026-01-05T01:45:00,477.89,3366.53,132.7,10.94,108.54,53.48,25.56,79.18,running,6,0,2,6,0.2131,-7.9032,6.4855,0
PUMP-CRITICAL,2026-01-05T01:50:00,481.57,3203.29,118.12,13.4,112.24,59.42,28.61,97.91,running,6,0,0,6,2.4616,-14.5846,3.6962,0
PUMP-CRITICAL,2026-01-05T01:55:00,476.54,3201.9,126.46,9.1,104.7,54.17,25.81,83.48,running,6,0,3,6,-4.3063,8.3428,-7.5348,0
PUMP-CRITICAL,2026-01-05T02:00:00,461.52,3300.11,126.76,13.72,107.61,55.27,25.51,94.41,running,6,0,4,6,4.6268,0.2968,2.9039,0
PUMP-CRITICAL,2026-01-05T02:05:00,478.69,3318.55,143.01,10.48,117.24,54.76,26.22,80.09,degraded,6,0,5,6,-3.2469,16.2462,9.6332,0
PUMP-CRITICAL,2026-01-05T02:10:00,474.77,3291.62,122.28,12.62,101.19,52.09,24.73,76.92,degraded,6,0,3,6,2.1401,-20.7254,-16.0529,0
PUMP-CRITICAL,2026-01-05T02:15:00,456.19,3349.43,123.68,11.75,97.71,55.46,25.3,98.23,degraded,6,0,5,6,-0.8653,1.398,-3.4771,0
PUMP-CRITICAL,2026-01-05T02:20:00,470.82,3148.87,117.17,12.92,91.88,57.09,26.88,90.54,degraded,6,0,2,6,1.1695,-6.5057,-5.8322,0
PUMP-CRITICAL,2026-01-05T02:25:00,461.38,3217.36,132.33,10.5,108.36,54.51,25.15,93.05,degraded,6,0,1,6,-2.4236,15.1532,16.4781,0
PUMP-CRITICAL,2026-01-05T02:30:00,465.22,3370.71,141.62,13.27,96.67,52.46,24.41,76.12,degraded,6,0,5,6,2.7741,9.2942,-11.6896,0
PUMP-CRITICAL,2026-01-05T02:35:00,457.44,3206.72,132.22,11.59,100.16,52.73,24.12,91.8,degraded,6,0,4,6,-1.6855,-9.3999,3.4904,0
PUMP-CRITICAL,2026-01-05T02:40:00,480.97,3210.38,124.91,15.05,115.54,54.68,26.3,82.62,degraded,6,0,2,6,3.4602,-7.3123,15.385,0
PUMP-CRITICAL,2026-01-05T02:45:00,463.76,3144.74,137.15,11.84,116.81,55.75,25.85,87.91,degraded,6,0,2,6,-3.2082,12.2429,1.2681,0
PUMP-CRITICAL,2026-01-05T02:50:00,458.41,3551.68,125.02,10.35,102.43,52.64,24.13,83.69,degraded,6,0,1,6,-1.4867,-12.1255,-14.3839,0
PUMP-CRITICAL,2026-01-05T02:55:00,473.95,3352.3,143.27,14.15,103.77,54.65,25.9,80.48,degraded,6,1,3,6,3.8013,18.2431,1.347,0
PUMP-CRITICAL,2026-01-05T03:00:00,458.51,3153.05,121.99,15.0,93.84,52.39,24.02,76.8,degraded,6,0,5,6,0.8431,-21.2815,-9.9377,0
PUMP-CRITICAL,2026-01-05T03:05:00,480.17,3482.87,134.24,15.08,97.7,54.51,26.17,88.37,degraded,6,0,1,6,0.0828,12.2577,3.8675,0
PUMP-CRITICAL,2026-01-05T03:10:00,458.38,3347.54,141.82,9.49,113.18,55.64,25.51,86.2,degraded,6,0,3,6,-5.5851,7.5722,15.4752,0
PUMP-CRITICAL,2026-01-05T03:15:00,477.65,3402.57,144.8,10.63,116.62,58.68,28.03,95.28,degraded,6,0,4,6,1.1353,2.9852,3.4377,0
PUMP-CRITICAL,2026-01-05T03:20:00,464.35,3393.2,124.02,10.75,114.0,54.57,25.34,87.29,degraded,6,0,3,6,0.122,-20.7825,-2.6178,0
PUMP-CRITICAL,2026-01-05T03:25:00,471.47,3172.31,145.58,9.95,93.94,56.58,26.68,94.85,degraded,6,0,4,6,-0.7986,21.5573,-20.0638,0
PUMP-CRITICAL,2026-01-05T03:30:00,478.23,3370.23,125.87,10.29,108.86,54.15,25.9,83.62,degraded,6,0,2,6,0.3377,-19.7107,14.9266,0
PUMP-CRITICAL,2026-01-05T03:35:00,459.11,3247.78,129.69,10.37,111.24,50.43,23.15,77.89,degraded,6,1,2,6,0.0803,3.8289,2.3757,0
PUMP-CRITICAL,2026-01-05T03:40:00,463.72,3145.52,136.75,15.49,119.18,52.87,24.52,78.27,degraded,6,0,1,6,5.1191,7.055,7.9463,0
PUMP-CRITICAL,2026-01-05T03:45:00,464.68,3556.67,132.27,9.29,106.88,52.1,24.21,82.49,degraded,6,0,2,6,-6.2022,-4.4825,-12.3071,0
PUMP-CRITICAL,2026-01-05T03:50:00,457.44,3224.71,122.82,11.18,102.97,54.53,24.94,95.54,degraded,6,0,5,6,1.8885,-9.4506,-3.908,0
PUMP-CRITICAL,2026-01-05T03:55:00,456.8,3402.31,140.32,14.35,99.55,52.58,24.02,83.26,degraded,6,0,3,6,3.1726,17.5025,-3.4205,0
PUMP-CRITICAL,2026-01-05T04:00:00,457.67,3324.34,131.79,9.88,111.59,52.97,24.24,83.12,degraded,6,0,1,6,-4.4646,-8.5247,12.0442,0
PUMP-CRITICAL,2026-01-05T04:05:00,473.54,3535.73,144.12,9.19,96.95,53.55,25.36,86.77,degraded,6,0,3,6,-0.6984,12.3217,-14.6386,0
PUMP-CRITICAL,2026-01-05T04:10:00,457.86,3490.84,134.75,9.13,112.28,51.13,23.41,77.59,degraded,6,0,5,6,-0.0559,-9.3652,15.3278,0
PUMP-CRITICAL,2026-01-05T04:15:00,480.7,3244.85,145.54,8.97,107.94,54.63,26.26,84.49,degraded,6,0,3,6,-0.1647,10.7856,-4.3396,0
PUMP-CRITICAL,2026-01-05T04:20:00,475.32,3407.23,133.67,15.22,111.44,55.78,26.51,97.56,degraded,6,0,1,6,6.2509,-11.8676,3.4951,0
PUMP-CRITICAL,2026-01-05T04:25:00,457.1,3221.46,125.44,15.15,110.04,52.51,24.0,86.08,degraded,6,0,2,6,-0.0638,-8.2311,-1.3938,0
PUMP-CRITICAL,2026-01-05T04:30:00,461.94,3247.24,139.46,13.22,107.84,56.66,26.17,98.13,degraded,6,1,5,6,-1.9298,14.0224,-2.2039,0
PUMP-CRITICAL,2026-01-05T04:35:00,481.14,3280.49,117.64,12.64,102.44,57.96,27.89,92.86,degraded,6,0,4,6,-0.5871,-21.818,-5.4048,0
PUMP-CRITICAL,2026-01-05T04:40:00,464.45,3600.69,117.52,10.39,114.98,56.27,26.13,90.86,degraded,6,0,3,6,-2.2504,-0.1199,12.5424,0
PUMP-CRITICAL,2026-01-05T04:45:00,480.85,3214.1,144.98,10.68,95.19,55.43,26.65,79.88,degraded,6,0,3,6,0.2986,27.4581,-19.7892,0
PUMP-CRITICAL,2026-01-05T04:50:00,478.2,3254.8,124.41,13.75,110.14,56.62,27.08,86.32,degraded,6,1,6,6,3.0653,-20.5705,14.9501,0
PUMP-CRITICAL,2026-01-05T04:55:00,471.66,3321.67,125.3,8.86,102.69,55.8,26.32,89.13,degraded,6,0,2,6,-4.8862,0.8928,-7.4483,0
PUMP-CRITICAL,2026-01-05T05:00:00,458.09,3304.93,146.32,13.19,115.36,51.88,23.76,83.84,degraded,6,0,5,6,4.3288,21.0218,12.6711,0
PUMP-CRITICAL,2026-01-05T05:05:00,481.89,3506.61,120.9,8.63,109.72,54.89,26.45,85.7,degraded,6,0,2,6,-4.5592,-25.4256,-5.6365,0
PUMP-CRITICAL,2026-01-05T05:10:00,463.34,3572.84,124.24,9.18,111.31,56.39,26.13,93.56,degraded,6,0,4,6,0.5468,3.3375,1.5817,0
PUMP-CRITICAL,2026-01-05T05:15:00,464.63,3360.84,129.73,9.09,114.25,53.73,24.97,85.69,degraded,6,0,2,6,-0.0898,5.4925,2.9393,0
PUMP-CRITICAL,2026-01-05T05:20:00,457.35,3395.84,137.7,9.7,106.66,50.37,23.03,79.07,degraded,6,0,3,6,0.6095,7.9705,-7.5815,0
PUMP-CRITICAL,2026-01-05T05:25:00,478.43,3209.9,137.76,14.02,94.6,55.64,26.62,95.96,degraded,6,1,4,6,4.316,0.0639,-12.0648,0
PUMP-CRITICAL,2026-01-05T05:30:00,480.01,3390.85,136.01,14.68,120.89,58.17,27.92,92.74,degraded,6,1,4,6,0.6678,-1.7553,26.2917,0
PUMP-CRITICAL,2026-01-05T05:35:00,471.17,3416.49,119.62,15.16,102.69,55.3,26.06,93.64,degraded,6,0,5,6,0.4787,-16.3903,-18.1987,0
PUMP-CRITICAL,2026-01-05T05:40:00,456.2,3275.38,144.75,9.12,101.74,57.14,26.07,98.08,degraded,6,0,2,6,-6.0386,25.1306,-0.9558,0
PUMP-CRITICAL,2026-01-05T05:45:00,472.05,3298.52,135.66,12.81,96.72,58.2,27.47,97.45,degraded,6,0,2,6,3.6868,-9.0901,-5.0155,0
PUMP-CRITICAL,2026-01-05T05:50:00,456.84,3434.73,139.64,13.58,92.82,51.34,23.45,76.88,degraded,6,0,4,6,0.7676,3.9856,-3.9018,0
PUMP-CRITICAL,2026-01-05T05:55:00,467.2,3579.14,140.24,12.45,110.27,54.55,25.49,87.41,degraded,6,0,1,6,-1.1289,0.5994,17.4473,0
PUMP-CRITICAL,2026-01-05T06:00:00,453.8,3370.09,141.99,15.11,94.59,54.47,24.72,93.8,degraded,6,0,1,6,2.6661,1.7438,-15.6744,0
PUMP-CRITICAL,2026-01-05T06:05:00,461.9,3500.4,130.4,12.64,108.6,53.91,24.9,91.94,degraded,6,0,4,6,-2.4752,-11.5849,14.0052,0
PUMP-CRITICAL,2026-01-05T06:10:00,456.97,3340.69,143.11,10.93,102.26,54.99,25.13,92.03,degraded,6,0,5,6,-1.7097,12.7039,-6.3356,0
PUMP-CRITICAL,2026-01-05T06:15:00,453.88,3551.21,124.69,10.25,107.64,52.24,23.71,86.73,degraded,6,0,4,6,-0.6781,-18.4194,5.3764,0
PUMP-CRITICAL,2026-01-05T06:20:00,466.46,3584.84,122.2,13.81,97.36,55.1,25.7,86.36,degraded,6,0,4,6,3.5611,-2.4864,-10.2813,0
PUMP-CRITICAL,2026-01-05T06:25:00,481.0,3597.89,134.99,15.52,104.64,57.67,27.74,90.98,degraded,6,0,4,6,1.7035,12.7906,7.2782,0
PUMP-CRITICAL,2026-01-05T06:30:00,469.73,3142.77,143.42,15.23,99.43,55.75,26.19,96.05,degraded,6,0,5,6,-0.2827,8.43,-5.2049,0
PUMP-CRITICAL,2026-01-05T06:35:00,469.82,3216.84,143.68,11.65,92.11,51.64,24.26,79.9,degraded,6,1,5,6,-3.5873,0.2626,-7.3243,0
PUMP-CRITICAL,2026-01-05T06:40:00,475.68,3443.93,128.06,8.69,103.58,56.52,26.89,83.06,degraded,6,0,3,6,-2.9558,-15.624,11.4785,0
PUMP-CRITICAL,2026-01-05T06:45:00,465.47,3317.96,119.64,12.45,119.77,53.33,24.82,88.67,degraded,6,1,3,6,3.7626,-8.4239,16.1852,0
PUMP-CRITICAL,2026-01-05T06:50:00,466.06,3319.74,138.12,11.59,103.81,55.36,25.8,82.63,degraded,6,0,2,6,-0.8637,18.4887,-15.9593,0
PUMP-CRITICAL,2026-01-05T06:55:00,481.62,3313.81,119.84,13.03,120.33,57.73,27.8,93.96,degraded,6,0,2,6,1.4434,-18.2847,16.5174,0
PUMP-CRITICAL,2026-01-05T07:00:00,475.78,3265.03,131.09,10.85,117.17,56.96,27.1,91.68,degraded,6,0,5,6,-2.1845,11.2466,-3.1569,0
PUMP-CRITICAL,2026-01-05T07:05:00,463.53,3636.88,144.69,9.37,119.09,51.45,23.85,80.09,degraded,6,1,3,6,-1.4788,13.602,1.9148,0
PUMP-CRITICAL,2026-01-05T07:10:00,481.11,3356.91,131.72,13.38,105.22,57.46,27.64,94.4,degraded,6,0,3,6,4.0128,-12.9629,-13.865,0
PUMP-CRITICAL,2026-01-05T07:15:00,474.28,3164.78,144.38,10.25,92.43,51.74,24.54,76.65,degraded,6,1,5,6,-3.1278,12.6569,-12.7952,0
PUMP-CRITICAL,2026-01-05T07:20:00,471.52,3616.78,117.44,10.9,104.12,54.38,25.64,82.3,degraded,6,1,4,6,0.6472,-26.9404,11.6922,0
PUMP-CRITICAL,2026-01-05T07:25:00,456.89,3503.04,127.99,13.57,95.6,51.79,23.66,76.85,degraded,6,1,5,6,2.6698,10.5478,-8.5212,0
PUMP-CRITICAL,2026-01-05T07:30:00,474.15,3494.52,140.2,11.73,100.01,55.06,26.11,77.99,degraded,6,0,4,6,-1.843,12.2108,4.4164,0
PUMP-CRITICAL,2026-01-05T07:35:00,459.48,3361.44,123.64,11.48,96.97,54.9,25.23,83.71,degraded,6,0,3,6,-0.2438,-16.5566,-3.0446,0
PUMP-CRITICAL,2026-01-05T07:40:00,455.63,3351.15,137.39,15.19,105.25,57.06,26.0,96.09,degraded,6,0,3,6,3.7082,13.7498,8.2812,0
PUMP-CRITICAL,2026-01-05T07:45:00,472.18,3437.84,142.56,8.81,92.66,53.89,25.45,84.95,degraded,6,0,1,6,-6.3867,5.1633,-12.5859,0
PUMP-CRITICAL,2026-01-05T07:50:00,455.85,3610.71,141.68,11.06,104.59,54.07,24.65,94.51,degraded,6,0,2,6,2.2546,-0.8811,11.9224,0
PUMP-CRITICAL,2026-01-05T07:55:00,470.05,3280.91,143.54,8.8,94.87,56.74,26.67,93.31,degraded,6,0,1,6,-2.2572,1.8669,-9.7173,0
PUMP-CRITICAL,2026-01-05T08:00:00,472.44,3409.07,146.27,12.52,119.42,55.64,26.29,94.04,degraded,6,0,2,6,3.7153,2.7321,24.5561,0
PUMP-CRITICAL,2026-01-05T08:05:00,459.12,3217.04,117.59,15.48,118.36,52.68,24.19,82.95,degraded,6,0,3,6,2.9603,-28.6867,-1.0614,0
PUMP-CRITICAL,2026-01-05T08:10:00,476.22,3153.5,134.85,9.07,96.85,57.7,27.48,94.31,degraded,6,1,3,6,-6.4044,17.2587,-21.5085,0
PUMP-CRITICAL,2026-01-05T08:15:00,469.3,3639.08,138.11,10.93,103.61,55.59,26.09,98.12,degraded,6,0,5,6,1.8602,3.262,6.7527,0
PUMP-CRITICAL,2026-01-05T08:20:00,455.05,3630.85,143.38,15.62,103.51,53.16,24.19,77.73,degraded,6,0,5,6,4.686,5.2727,-0.0934,0
PUMP-CRITICAL,2026-01-05T08:25:00,466.6,3188.23,119.44,13.0,115.29,54.7,25.52,86.46,degraded,6,0,5,6,-2.6198,-23.9367,11.7753,0
PUMP-CRITICAL,2026-01-05T08:30:00,473.82,3614.26,118.1,10.47,117.63,53.36,25.28,81.77,degraded,6,1,3,6,-2.5328,-1.3434,2.3361,0
PUMP-CRITICAL,2026-01-05T08:35:00,475.48,3452.8,137.02,14.85,95.4,54.35,25.84,86.38,degraded,6,1,3,6,4.3808,18.9178,-22.2242,0
PUMP-CRITICAL,2026-01-05T08:40:00,467.15,3258.0,140.14,15.1,111.51,54.48,25.45,78.71,degraded,6,1,4,6,0.2534,3.1173,16.104,0
PUMP-CRITICAL,2026-01-05T08:45:00,455.15,3159.08,131.07,9.32,93.73,52.21,23.76,78.23,degraded,6,0,4,6,-5.7799,-9.064,-17.7755,0
PUMP-CRITICAL,2026-01-05T08:50:00,476.5,3434.49,118.99,9.07,110.44,53.56,25.52,80.95,degraded,6,0,2,6,-0.2513,-12.0843,16.7091,0
PUMP-CRITICAL,2026-01-05T08:55:00,454.69,3623.99,138.12,10.41,115.68,54.13,24.61,80.53,degraded,6,0,5,6,1.3411,19.1367,5.2404,0
PUMP-CRITICAL,2026-01-05T09:00:00,482.66,3607.64,137.18,12.44,118.85,53.17,25.66,81.84,degraded,6,1,3,6,2.0321,-0.9446,3.1686,0
PUMP-CRITICAL,2026-01-05T09:05:00,472.03,3444.89,120.76,15.57,109.12,57.89,27.33,94.91,degraded,6,0,5,6,3.126,-16.4158,-9.7268,0
PUMP-CRITICAL,2026-01-05T09:10:00,456.72,3510.49,138.92,10.7,115.65,54.71,24.99,97.69,degraded,6,0,1,6,-4.8674,18.1579,6.5253,0
PUMP-CRITICAL,2026-01-05T09:15:00,473.49,3328.12,139.07,9.13,113.75,57.18,27.07,92.96,degraded,6,1,5,6,-1.5772,0.1465,-1.8952,0
PUMP-CRITICAL,2026-01-05T09:20:00,457.67,3293.32,127.55,13.51,104.0,57.85,26.48,98.62,degraded,6,0,1,6,4.3861,-11.5219,-9.7499,0
PUMP-CRITICAL,2026-01-05T09:25:00,461.87,3144.18,134.47,13.83,120.03,55.06,25.43,88.98,degraded,6,0,1,6,0.317,6.9263,16.0268,0
PUMP-CRITICAL,2026-01-05T09:30:00,455.1,3223.88,124.95,9.59,120.7,50.15,22.82,77.57,degraded,6,0,5,6,-4.236,-9.5261,0.6695,0
PUMP-CRITICAL,2026-01-05T09:35:00,480.88,3340.17,122.69,11.93,108.19,58.15,27.96,93.11,degraded,6,1,5,6,2.3401,-2.2589,-12.5049,0
PUMP-CRITICAL,2026-01-05T09:40:00,470.88,3561.64,141.92,9.07,102.52,57.9,27.26,96.79,degraded,6,0,5,6,-2.8606,19.2369,-5.6726,0
PUMP-CRITICAL,2026-01-05T09:45:00,468.58,3419.46,124.81,13.5,105.1,54.23,25.41,82.91,degraded,6,0,3,6,4.4243,-17.1179,2.5762,0
PUMP-CRITICAL,2026-01-05T09:50:00,471.39,3270.3,116.88,11.4,108.31,56.56,26.66,95.48,degraded,6,0,1,6,-2.0957,-7.9264,3.2123,0
PUMP-CRITICAL,2026-01-05T09:55:00,477.82,3336.26,128.0,11.71,111.32,55.35,26.45,96.46,degraded,6,0,4,6,0.3088,11.1243,3.0073,0
PUMP-CRITICAL,2026-01-05T10:00:00,471.18,3607.83,128.03,13.29,106.15,54.36,25.61,83.8,degraded,6,0,3,6,1.5838,0.0265,-5.1674,0
PUMP-CRITICAL,2026-01-05T10:05:00,470.56,3638.38,133.12,11.33,103.42,56.35,26.52,92.37,degraded,6,0,5,6,-1.9593,5.0935,-2.7264,0
PUMP-CRITICAL,2026-01-05T10:10:00,459.27,3498.7,138.35,8.71,118.91,52.41,24.07,86.86,degraded,6,1,2,6,-2.6201,5.2227,15.4925,0
PUMP-CRITICAL,2026-01-05T10:15:00,467.85,3394.38,131.04,13.65,106.7,57.32,26.82,98.1,degraded,6,0,1,6,4.9332,-7.3036,-12.2156,0
PUMP-CRITICAL,2026-01-05T10:20:00,462.58,3596.52,134.57,15.37,100.18,55.86,25.84,92.38,degraded,6,0,3,6,1.7181,3.523,-6.5141,0
PUMP-CRITICAL,2026-01-05T10:25:00,457.06,3576.44,145.68,9.38,93.19,53.4,24.41,89.79,degraded,6,1,2,6,-5.9817,11.112,-6.99,0
PUMP-CRITICAL,2026-01-05T10:30:00,467.83,3269.72,141.35,14.48,95.64,54.73,25.6,87.64,degraded,6,1,3,6,5.0952,-4.3281,2.4447,0
PUMP-CRITICAL,2026-01-05T10:35:00,455.83,3370.45,126.89,13.11,112.25,57.21,26.08,97.28,degraded,6,0,1,6,-1.3697,-14.4625,16.6076,0
PUMP-CRITICAL,2026-01-05T10:40:00,453.65,3342.88,117.16,8.9,110.52,54.85,24.88,92.08,degraded,6,0,2,6,-4.2051,-9.732,-1.7257,0
PUMP-CRITICAL,2026-01-05T10:45:00,458.83,3559.46,143.44,11.83,119.14,52.94,24.29,84.92,degraded,6,1,4,6,2.9219,26.2799,8.6187,0
PUMP-CRITICAL,2026-01-05T10:50:00,478.93,3146.85,140.22,13.19,110.02,55.31,26.49,83.24,degraded,6,0,3,6,1.3686,-3.2154,-9.1173,0
PUMP-CRITICAL,2026-01-05T10:55:00,461.78,3402.09,123.55,14.92,98.58,52.55,24.27,80.56,degraded,6,0,5,6,1.7217,-16.6673,-11.4401,0
PUMP-CRITICAL,2026-01-05T11:00:00,458.47,3183.28,134.48,12.05,117.77,51.92,23.81,82.14,degraded,6,0,2,6,-2.8661,10.9246,19.1887,0
PUMP-CRITICAL,2026-01-05T11:05:00,471.61,3587.38,122.05,14.97,111.59,55.73,26.28,82.56,degraded,6,1,6,6,2.9242,-12.4312,-6.1776,0
PUMP-CRITICAL,2026-01-05T11:10:00,459.95,3528.74,142.67,12.95,100.27,55.92,25.72,96.14,degraded,6,0,5,6,-2.0235,20.6242,-11.3276,0
PUMP-CRITICAL,2026-01-05T11:15:00,480.78,3299.24,140.89,9.78,101.73,56.77,27.29,92.66,degraded,6,0,1,6,-3.1742,-1.7782,1.4628,0
PUMP-CRITICAL,2026-01-05T11:20:00,456.77,3144.59,130.66,12.57,105.29,55.88,25.52,87.88,degraded,6,1,5,6,2.7948,-10.2367,3.5582,0
PUMP-CRITICAL,2026-01-05T11:25:00,476.78,3264.16,141.14,9.5,116.41,55.7,26.56,87.26,degraded,6,0,5,6,-3.0766,10.4827,11.1228,0
PUMP-CRITICAL,2026-01-05T11:30:00,466.15,3155.12,119.0,15.37,104.16,53.18,24.79,86.33,degraded,6,0,5,6,5.8758,-22.1414,-12.2461,0
PUMP-CRITICAL,2026-01-05T11:35:00,466.5,3599.64,145.39,11.46,120.88,56.85,26.52,91.87,degraded,6,0,2,6,-3.9069,26.3979,16.7149,0
PUMP-CRITICAL,2026-01-05T11:40:00,464.7,3169.79,125.72,10.37,97.19,54.13,25.16,84.01,degraded,6,0,4,6,-1.0932,-19.6779,-23.6925,0
PUMP-CRITICAL,2026-01-05T11:45:00,453.73,3537.52,132.21,11.89,102.41,55.69,25.27,91.04,degraded,6,1,5,6,1.524,6.4984,5.2246,0
PUMP-CRITICAL,2026-01-05T11:50:00,481.63,3226.26,122.01,12.4,109.08,55.3,26.64,86.83,degraded,6,1,4,6,0.5101,-10.2025,6.6707,0
PUMP-CRITICAL,2026-01-05T11:55:00,473.95,3173.14,119.36,12.28,107.98,54.98,26.06,90.41,degraded,6,1,3,6,-0.1259,-2.657,-1.0992,0
PUMP-CRITICAL,2026-01-05T12:00:00,472.76,3436.49,121.2,12.57,100.47,55.08,26.04,86.15,degraded,6,1,3,6,0.2876,1.8478,-7.5172,0
PUMP-CRITICAL,2026-01-05T12:05:00,481.94,3598.18,145.34,13.23,117.28,56.63,27.29,98.48,degraded,6,0,2,6,0.6599,24.1393,16.8162,0
PUMP-CRITICAL,2026-01-05T12:10:00,480.13,3386.42,138.01,11.25,103.54,57.39,27.55,90.71,degraded,6,0,2,6,-1.9765,-7.3316,-13.7399,0
PUMP-CRITICAL,2026-01-05T12:15:00,453.3,3150.82,128.74,8.92,95.84,52.08,23.61,84.58,degraded,6,0,3,6,-2.3336,-9.2752,-7.6981,0
PUMP-CRITICAL,2026-01-05T12:20:00,462.04,3448.51,143.0,15.29,112.29,52.42,24.22,87.7,degraded,6,0,4,6,6.3779,14.2677,16.4503,0
PUMP-CRITICAL,2026-01-05T12:25:00,474.91,3407.39,118.59,11.93,105.76,55.01,26.13,88.19,degraded,6,0,3,6,-3.3661,-24.4177,-6.5374,0
PUMP-CRITICAL,2026-01-05T12:30:00,460.86,3518.38,138.2,8.84,117.05,52.92,24.39,86.08,degraded,6,0,2,6,-3.0909,19.6175,11.2894,0
PUMP-CRITICAL,2026-01-05T12:35:00,474.23,3223.89,144.92,9.41,116.04,54.95,26.06,94.84,degraded,6,0,5,6,0.571,6.7159,-1.0039,0
PUMP-CRITICAL,2026-01-05T12:40:00,458.92,3614.47,134.04,8.73,115.17,55.26,25.36,84.19,degraded,6,0,3,6,-0.6799,-10.879,-0.8757,0
PUMP-CRITICAL,2026-01-05T12:45:00,472.4,3582.17,141.03,14.98,104.95,55.36,26.15,80.86,degraded,6,0,1,6,6.2492,6.989,-10.2204,0
PUMP-CRITICAL,2026-01-05T12:50:00,481.9,3283.18,130.05,12.79,112.52,56.16,27.06,91.24,degraded,6,0,4,6,-2.1874,-10.9777,7.5751,0
